year,round,series,winner_team_id,loser_team_id,winner_team_wins,loser_team_losses,winner_team_year,winner_team_league,winner_team_franchise,winner_team_conference,winner_team_division,winner_team_rank,winner_team_playoff,winner_team_seeded,winner_team_first_round,winner_team_semis,winner_team_finals,winner_team_name,winner_team_off_fg_made,winner_team_off_fg_attempted,winner_team_off_ft_made,winner_team_off_ft_attempted,winner_team_off_3pt_made,winner_team_off_3pt_attempted,winner_team_off_orebounds,winner_team_off_drebounds,winner_team_off_rebounds,winner_team_off_assists,winner_team_off_pf,winner_team_off_steals,winner_team_off_turnovers,winner_team_off_blocks,winner_team_off_points,winner_team_def_fg_made,winner_team_def_fg_attempted,winner_team_def_ft_made,winner_team_def_ft_attempted,winner_team_def_3pt_made,winner_team_def_3pt_attempted,winner_team_def_orebounds,winner_team_def_drebounds,winner_team_def_rebounds,winner_team_def_assists,winner_team_def_pf,winner_team_def_steals,winner_team_def_turnovers,winner_team_def_blocks,winner_team_def_points,winner_team_orb,winner_team_drb,winner_team_trb,winner_team_opp_orb,winner_team_opp_drb,winner_team_opp_trb,winner_team_losses,winner_team_games_played,winner_team_home_wins,winner_team_home_losses,winner_team_away_wins,winner_team_away_losses,winner_team_conf_wins,winner_team_conf_losses,winner_team_minutes,winner_team_attendance,winner_team_arena,loser_team_year,loser_team_league,loser_team_franchise,loser_team_conference,loser_team_division,loser_team_rank,loser_team_playoff,loser_team_seeded,loser_team_first_round,loser_team_semis,loser_team_finals,loser_team_name,loser_team_off_fg_made,loser_team_off_fg_attempted,loser_team_off_ft_made,loser_team_off_ft_attempted,loser_team_off_3pt_made,loser_team_off_3pt_attempted,loser_team_off_orebounds,loser_team_off_drebounds,loser_team_off_rebounds,loser_team_off_assists,loser_team_off_pf,loser_team_off_steals,loser_team_off_turnovers,loser_team_off_blocks,loser_team_off_points,loser_team_def_fg_made,loser_team_def_fg_attempted,loser_team_def_ft_made,loser_team_def_ft_attempted,loser_team_def_3pt_made,loser_team_def_3pt_attempted,loser_team_def_orebounds,loser_team_def_drebounds,loser_team_def_rebounds,loser_team_def_assists,loser_team_def_pf,loser_team_def_steals,loser_team_def_turnovers,loser_team_def_blocks,loser_team_def_points,loser_team_orb,loser_team_drb,loser_team_trb,loser_team_opp_orb,loser_team_opp_drb,loser_team_opp_trb,loser_team_wins,loser_team_games_played,loser_team_home_wins,loser_team_home_losses,loser_team_away_wins,loser_team_away_losses,loser_team_conf_wins,loser_team_conf_losses,loser_team_minutes,loser_team_attendance,loser_team_arena,winner_post_W,winner_post_L,loser_post_W,loser_post_L,winner_coach_id,winner_coach_wins,winner_coach_losses,winner_coach_stint,winner_coach_post_wins,winner_coach_post_losses,loser_coach_id,loser_coach_wins,loser_coach_losses,loser_coach_stint,loser_coach_post_wins,loser_coach_post_losses,playerID,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate,award
4,F,G,HOU,NYL,27,12,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,0,0,0,0,0,0,20,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),6,0,4,3,chancva99w,27,5,0,6,0,adubari99w,20,12,0,4,3,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Defensive Player of the Year
1,F,G,HOU,NYL,27,12,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,0,0,0,0,0,0,20,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),6,0,4,3,chancva99w,27,5,0,6,0,adubari99w,20,12,0,4,3,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Most Valuable Player
3,F,G,HOU,NYL,27,12,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,0,0,0,0,0,0,20,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),6,0,4,3,chancva99w,27,5,0,6,0,adubari99w,20,12,0,4,3,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Most Valuable Player
6,F,G,HOU,NYL,27,12,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,0,0,0,0,0,0,20,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),6,0,4,3,chancva99w,27,5,0,6,0,adubari99w,20,12,0,4,3,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Most Valuable Player
7,F,G,HOU,NYL,27,12,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,0,0,0,0,0,0,20,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),6,0,4,3,chancva99w,27,5,0,6,0,adubari99w,20,12,0,4,3,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,WNBA All-Decade Team
1,F,G,HOU,NYL,27,12,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,0,0,0,0,0,0,20,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),6,0,4,3,chancva99w,27,5,0,6,0,adubari99w,20,12,0,4,3,thompti01w,0,HOU,WNBA,32,32,1087,540,68,177,245,48,47,25,84,88,407,191,123,103,132,55,0,6,6,233,76,17,31,48,10,5,5,10,19,62,25,18,17,23,9,0,thompti01w,F,0,0,74.0,178,USC,,1975-02-10,0000-00-00,All-Star Game Most Valuable Player
7,F,G,HOU,NYL,27,12,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,0,0,0,0,0,0,20,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),6,0,4,3,chancva99w,27,5,0,6,0,adubari99w,20,12,0,4,3,thompti01w,0,HOU,WNBA,32,32,1087,540,68,177,245,48,47,25,84,88,407,191,123,103,132,55,0,6,6,233,76,17,31,48,10,5,5,10,19,62,25,18,17,23,9,0,thompti01w,F,0,0,74.0,178,USC,,1975-02-10,0000-00-00,WNBA All-Decade Team
2,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,arcaija01w,0,HOU,WNBA,32,32,977,268,36,83,119,60,42,3,53,66,233,109,49,41,45,9,1,6,6,201,50,6,21,27,12,10,0,16,14,47,21,7,6,7,2,0,arcaija01w,G,0,0,71.0,147,none,,1969-04-11,0000-00-00,Most Improved Player
7,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,coopecy01w,0,HOU,WNBA,31,31,1085,550,17,68,85,156,39,6,99,61,392,180,168,147,121,43,0,6,6,228,136,5,10,15,22,9,1,18,11,119,45,39,35,32,11,0,coopecy01w,G,0,0,70.0,150,USC,,1963-04-14,0000-00-00,WNBA All-Decade Team
1,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,coopecy01w,0,HOU,WNBA,31,31,1085,550,17,68,85,156,39,6,99,61,392,180,168,147,121,43,0,6,6,228,136,5,10,15,22,9,1,18,11,119,45,39,35,32,11,0,coopecy01w,G,0,0,70.0,150,USC,,1963-04-14,0000-00-00,WNBA Finals Most Valuable Player
6,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,All-Star Game Most Valuable Player
1,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Defensive Player of the Year
3,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Defensive Player of the Year
4,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Defensive Player of the Year
1,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Most Valuable Player
3,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Most Valuable Player
6,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,Most Valuable Player
7,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,swoopsh01w,0,HOU,WNBA,31,31,1090,643,40,155,195,119,87,33,82,67,484,245,145,119,91,34,0,6,6,220,113,9,25,34,19,17,0,12,11,87,41,29,23,17,8,0,swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,0000-00-00,WNBA All-Decade Team
1,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,thompti01w,0,HOU,WNBA,32,32,1087,540,68,177,245,48,47,25,84,88,407,191,123,103,132,55,0,6,6,233,76,17,31,48,10,5,5,10,19,62,25,18,17,23,9,0,thompti01w,F,0,0,74.0,178,USC,,1975-02-10,0000-00-00,All-Star Game Most Valuable Player
7,FR,D,HOU,SAC,27,11,1,WNBA,HOU,WE,,2,Y,0,W,W,W,Houston Comets,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,0,0,0,0,0,0,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,1,WNBA,SAC,WE,,3,Y,0,L,,,Sacramento Monarchs,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,0,0,0,0,0,0,21,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),6,0,0,2,chancva99w,27,5,0,6,0,allenso99w,21,11,0,0,2,thompti01w,0,HOU,WNBA,32,32,1087,540,68,177,245,48,47,25,84,88,407,191,123,103,132,55,0,6,6,233,76,17,31,48,10,5,5,10,19,62,25,18,17,23,9,0,thompti01w,F,0,0,74.0,178,USC,,1975-02-10,0000-00-00,WNBA All-Decade Team
2,FR,C,LAS,PHO,28,12,1,WNBA,LAS,WE,,1,Y,0,W,L,,Los Angeles Sparks,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,0,0,0,0,0,0,4,32,15,1,13,3,17,4,6450,105005,Staples Center,1,WNBA,PHO,WE,,4,Y,0,L,,,Phoenix Mercury,803,1800,513,661,124,394,275,619,894,465,630,285,429,91,2243,773,1828,421,574,135,416,334,635,969,486,699,224,531,91,2102,0,0,0,0,0,0,20,32,11,5,9,7,11,10,6425,161075,US Airways Center,2,2,0,2,coopemi01w,28,4,0,2,2,millech99w,20,12,0,0,2,leslili01w,0,LAS,WNBA,32,32,1028,570,75,231,306,60,31,74,103,134,430,197,205,169,32,7,7,4,4,139,75,10,31,41,8,1,5,13,14,57,28,23,19,3,0,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,All-Star Game Most Valuable Player
3,FR,C,LAS,PHO,28,12,1,WNBA,LAS,WE,,1,Y,0,W,L,,Los Angeles Sparks,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,0,0,0,0,0,0,4,32,15,1,13,3,17,4,6450,105005,Staples Center,1,WNBA,PHO,WE,,4,Y,0,L,,,Phoenix Mercury,803,1800,513,661,124,394,275,619,894,465,630,285,429,91,2243,773,1828,421,574,135,416,334,635,969,486,699,224,531,91,2102,0,0,0,0,0,0,20,32,11,5,9,7,11,10,6425,161075,US Airways Center,2,2,0,2,coopemi01w,28,4,0,2,2,millech99w,20,12,0,0,2,leslili01w,0,LAS,WNBA,32,32,1028,570,75,231,306,60,31,74,103,134,430,197,205,169,32,7,7,4,4,139,75,10,31,41,8,1,5,13,14,57,28,23,19,3,0,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,All-Star Game Most Valuable Player
5,FR,C,LAS,PHO,28,12,1,WNBA,LAS,WE,,1,Y,0,W,L,,Los Angeles Sparks,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,0,0,0,0,0,0,4,32,15,1,13,3,17,4,6450,105005,Staples Center,1,WNBA,PHO,WE,,4,Y,0,L,,,Phoenix Mercury,803,1800,513,661,124,394,275,619,894,465,630,285,429,91,2243,773,1828,421,574,135,416,334,635,969,486,699,224,531,91,2102,0,0,0,0,0,0,20,32,11,5,9,7,11,10,6425,161075,US Airways Center,2,2,0,2,coopemi01w,28,4,0,2,2,millech99w,20,12,0,0,2,leslili01w,0,LAS,WNBA,32,32,1028,570,75,231,306,60,31,74,103,134,430,197,205,169,32,7,7,4,4,139,75,10,31,41,8,1,5,13,14,57,28,23,19,3,0,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Defensive Player of the Year
9,FR,C,LAS,PHO,28,12,1,WNBA,LAS,WE,,1,Y,0,W,L,,Los Angeles Sparks,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,0,0,0,0,0,0,4,32,15,1,13,3,17,4,6450,105005,Staples Center,1,WNBA,PHO,WE,,4,Y,0,L,,,Phoenix Mercury,803,1800,513,661,124,394,275,619,894,465,630,285,429,91,2243,773,1828,421,574,135,416,334,635,969,486,699,224,531,91,2102,0,0,0,0,0,0,20,32,11,5,9,7,11,10,6425,161075,US Airways Center,2,2,0,2,coopemi01w,28,4,0,2,2,millech99w,20,12,0,0,2,leslili01w,0,LAS,WNBA,32,32,1028,570,75,231,306,60,31,74,103,134,430,197,205,169,32,7,7,4,4,139,75,10,31,41,8,1,5,13,14,57,28,23,19,3,0,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Defensive Player of the Year
2,FR,C,LAS,PHO,28,12,1,WNBA,LAS,WE,,1,Y,0,W,L,,Los Angeles Sparks,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,0,0,0,0,0,0,4,32,15,1,13,3,17,4,6450,105005,Staples Center,1,WNBA,PHO,WE,,4,Y,0,L,,,Phoenix Mercury,803,1800,513,661,124,394,275,619,894,465,630,285,429,91,2243,773,1828,421,574,135,416,334,635,969,486,699,224,531,91,2102,0,0,0,0,0,0,20,32,11,5,9,7,11,10,6425,161075,US Airways Center,2,2,0,2,coopemi01w,28,4,0,2,2,millech99w,20,12,0,0,2,leslili01w,0,LAS,WNBA,32,32,1028,570,75,231,306,60,31,74,103,134,430,197,205,169,32,7,7,4,4,139,75,10,31,41,8,1,5,13,14,57,28,23,19,3,0,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
